original,compare,original_photo,compare_photo,distance
pt,ru,2240px-Brazil_Paraiba_RegioesGeograficasImediatas.svg.png,2240px-Bandeira_da_Para%C3%ADba.svg.png,0.8936837762594223
pt,ru,2240px-Brazil_Paraiba_RegioesGeograficasImediatas.svg.png,2240px-Brazil_Paraiba_location_map.svg.png,0.42624640464782715
pt,ru,2240px-Brazil_Paraiba_RegioesGeograficasImediatas.svg.png,2240px-Paraiba_in_Brazil.svg.png,0.7437831163406372
pt,zh,2240px-Brazil_Paraiba_RegioesGeograficasImediatas.svg.png,2240px-Bandeira_da_Para%C3%ADba.svg.png,0.8936837762594223
pt,zh,2240px-Brazil_Paraiba_RegioesGeograficasImediatas.svg.png,2240px-Brasao_paraiba.PNG,0.8738640993833542
pt,zh,2240px-Brazil_Paraiba_RegioesGeograficasImediatas.svg.png,2240px-Brazil_State_Paraiba.svg.png,0.8063065707683563
pt,fr,2240px-Brazil_Paraiba_RegioesGeograficasImediatas.svg.png,2240px-Atlas_Van_der_Hagen-KW1049B13_097-PRAEFECTURAE_DE_PARAIBA%2C_ET_RIO_GRANDE.jpeg,0.8534254431724548
pt,fr,2240px-Brazil_Paraiba_RegioesGeograficasImediatas.svg.png,2240px-Bandeira_da_Para%C3%ADba.svg.png,0.8936837762594223
pt,fr,2240px-Brazil_Paraiba_RegioesGeograficasImediatas.svg.png,2240px-Flag_of_Brazil.svg.png,0.8252794146537781
pt,fr,2240px-Brazil_Paraiba_RegioesGeograficasImediatas.svg.png,2240px-Groupes_Ethniques_au_Para%C3%ADba-2010.png,0.8826378285884857
pt,en,2240px-Brazil_Paraiba_RegioesGeograficasIntermediarias.svg.png,2240px--_paraiba_tourmaine.png,0.8677830398082733
pt,en,2240px-Brazil_Paraiba_RegioesGeograficasIntermediarias.svg.png,2240px-BR-101%2C_Pedras_de_Fogo_%28PB%29.jpg,0.9362495094537735
pt,en,2240px-Brazil_Paraiba_RegioesGeograficasIntermediarias.svg.png,2240px-Bandeira_da_Para%C3%ADba.svg.png,0.8887505978345871
pt,en,2240px-Brazil_Paraiba_RegioesGeograficasIntermediarias.svg.png,2240px-Botxtre.jpg,0.9435743317008018
pt,en,2240px-Brazil_Paraiba_RegioesGeograficasIntermediarias.svg.png,2240px-Bras%C3%A3o_da_Capitania_da_Para%C3%ADba.jpg,0.8306998014450073
pt,en,2240px-Brazil_Paraiba_RegioesGeograficasIntermediarias.svg.png,2240px-Brazil_State_Paraiba.svg.png,0.8156578838825226
pt,en,2240px-Brazil_Paraiba_RegioesGeograficasIntermediarias.svg.png,2240px-CCJ-UEPB.jpg,0.9470711536705494
pt,en,2240px-Brazil_Paraiba_RegioesGeograficasIntermediarias.svg.png,2240px-Campina_Grande_-_Para%C3%ADba_-_Brasil%286%29.jpg,0.9541197419166565
pt,en,2240px-Brazil_Paraiba_RegioesGeograficasIntermediarias.svg.png,2240px-Eleva%C3%A7%C3%B5es_rochosas_com_foto_tirada_durante_passeio_fotogr%C3%A1fico_ao_Pico_do_Jabre.jpg,0.8962376415729523
pt,en,2240px-Brazil_Paraiba_RegioesGeograficasIntermediarias.svg.png,2240px-Ethnic_groups_in_Para%C3%ADba-2010.png,0.8907957747578621
pt,en,2240px-Brazil_Paraiba_RegioesGeograficasIntermediarias.svg.png,2240px-Ind%C3%BAstria_3_de_Maio.jpg,0.956922110170126
pt,en,2240px-Brazil_Paraiba_RegioesGeograficasIntermediarias.svg.png,2240px-Jo%C3%A3o-Pessoa-Bairro-Tamba%C3%BA.jpg,0.9324928298592567
pt,en,2240px-Brazil_Paraiba_RegioesGeograficasIntermediarias.svg.png,2240px-Jo%C3%A3o_Pessoa_Cavalcanti_de_Albuquerque.jpg,0.9583185762166977
pt,en,2240px-Brazil_Paraiba_RegioesGeograficasIntermediarias.svg.png,2240px-Marcelo_Calero_conhece_o_S%C3%A3o_Jo%C3%A3o_de_Campina_Grande_%2827586988420%29.jpg,0.9153738096356392
pt,en,2240px-Brazil_Paraiba_RegioesGeograficasIntermediarias.svg.png,2240px-Mausol%C3%A9u_de_Jo%C3%A3o_Pessoa%2C_Jo%C3%A3o_Pessoa_%28PB%29.jpg,0.9015664681792259
pt,en,2240px-Brazil_Paraiba_RegioesGeograficasIntermediarias.svg.png,2240px-Novo_mapa_Capitanias.jpg,0.8257373124361038
pt,en,2240px-Brazil_Paraiba_RegioesGeograficasIntermediarias.svg.png,2240px-Para%C3%ADba_K%C3%B6ppen.svg.png,0.6738130152225494
pt,en,2240px-Brazil_Paraiba_RegioesGeograficasIntermediarias.svg.png,2240px-Paraiba_in_Brazil.svg.png,0.766147255897522
pt,en,2240px-Brazil_Paraiba_RegioesGeograficasIntermediarias.svg.png,2240px-Patos%2CPB_118.jpg,0.9204013869166374
pt,en,2240px-Brazil_Paraiba_RegioesGeograficasIntermediarias.svg.png,2240px-Pedras_da_Boca_e_da_Caveira_vistas_da_Pedra_do_Lagarto._Parque_Estadual_da_Pedra_da_Boca%2C_Araruna%2C_PB_1.jpg,0.9131099209189415
pt,en,2240px-Brazil_Paraiba_RegioesGeograficasIntermediarias.svg.png,2240px-Praia_da_Ponta_do_Seixas_e_Esta%C3%A7%C3%A3o_Cabo_Branco%2C_Jo%C3%A3o_Pessoa.jpg,0.9208913445472717
pt,en,2240px-Brazil_Paraiba_RegioesGeograficasIntermediarias.svg.png,2240px-Presidente_Castro_Pinto_International_Airport.jpg,0.9176291599869728
pt,en,2240px-Brazil_Paraiba_RegioesGeograficasIntermediarias.svg.png,2240px-View_of_Frederiksstad_in_Paraiba%2C_Brazil_1638_Frans_Post.jpg,0.9080554023385048
pt,es,2240px-Brazil_Paraiba_RegioesGeograficasIntermediarias.svg.png,2240px-Aldeia_camurupim.jpg,0.9061873778700829
pt,es,2240px-Brazil_Paraiba_RegioesGeograficasIntermediarias.svg.png,2240px-Bandeira_da_Para%C3%ADba.svg.png,0.8887505978345871
pt,es,2240px-Brazil_Paraiba_RegioesGeograficasIntermediarias.svg.png,2240px-Brazil_Paraiba_location_map.svg.png,0.4758453965187073
pt,es,2240px-Brazil_Paraiba_RegioesGeograficasIntermediarias.svg.png,2240px-Paraiba_in_Brazil.svg.png,0.766147255897522
pt,es,2240px-Brazil_Paraiba_RegioesGeograficasIntermediarias.svg.png,2240px-Patos12.jpg,0.9123887121677399
pt,es,2240px-Brazil_Paraiba_RegioesGeograficasIntermediarias.svg.png,2240px-Serra_da_Copa%C3%B3ba_1.jpg,0.8965927883982658
pt,de,2240px-Brazil_Paraiba_RegioesGeograficasIntermediarias.svg.png,2240px-Bandeira_da_Para%C3%ADba.svg.png,0.8887505978345871
pt,de,2240px-Brazil_Paraiba_RegioesGeograficasIntermediarias.svg.png,2240px-Get%C3%BAlio_Vargas_e_Jo%C3%A3o_Pessoa.jpg,0.8825762420892715
pt,de,2240px-Brazil_Paraiba_RegioesGeograficasIntermediarias.svg.png,2240px-Jo%C3%A3o-Pessoa-Bairro-Tamba%C3%BA.jpg,0.9324928298592567
pt,de,2240px-Brazil_Paraiba_RegioesGeograficasIntermediarias.svg.png,2240px-Paraiba_DensidadeDemografica.svg.png,0.7360818982124329
pt,de,2240px-Brazil_Paraiba_RegioesGeograficasIntermediarias.svg.png,2240px-Paraiba_in_Brazil.svg.png,0.766147255897522
pt,it,2240px-Brazil_Paraiba_RegioesGeograficasIntermediarias.svg.png,2240px-Bandeira_da_Para%C3%ADba.svg.png,0.8887505978345871
pt,it,2240px-Brazil_Paraiba_RegioesGeograficasIntermediarias.svg.png,2240px-Paraiba_in_Brazil.svg.png,0.766147255897522
pt,ru,2240px-Brazil_Paraiba_RegioesGeograficasIntermediarias.svg.png,2240px-Aldeia_camurupim.jpg,0.9061873778700829
pt,ru,2240px-Brazil_Paraiba_RegioesGeograficasIntermediarias.svg.png,2240px-Bandeira_da_Para%C3%ADba.svg.png,0.8887505978345871
pt,ru,2240px-Brazil_Paraiba_RegioesGeograficasIntermediarias.svg.png,2240px-Brazil_Paraiba_location_map.svg.png,0.4758453965187073
pt,ru,2240px-Brazil_Paraiba_RegioesGeograficasIntermediarias.svg.png,2240px-Paraiba_in_Brazil.svg.png,0.766147255897522
pt,zh,2240px-Brazil_Paraiba_RegioesGeograficasIntermediarias.svg.png,2240px-Bandeira_da_Para%C3%ADba.svg.png,0.8887505978345871
pt,zh,2240px-Brazil_Paraiba_RegioesGeograficasIntermediarias.svg.png,2240px-Brasao_paraiba.PNG,0.8851738795638084
pt,zh,2240px-Brazil_Paraiba_RegioesGeograficasIntermediarias.svg.png,2240px-Brazil_State_Paraiba.svg.png,0.8156578838825226
pt,fr,2240px-Brazil_Paraiba_RegioesGeograficasIntermediarias.svg.png,2240px-Atlas_Van_der_Hagen-KW1049B13_097-PRAEFECTURAE_DE_PARAIBA%2C_ET_RIO_GRANDE.jpeg,0.8505232483148575
pt,fr,2240px-Brazil_Paraiba_RegioesGeograficasIntermediarias.svg.png,2240px-Bandeira_da_Para%C3%ADba.svg.png,0.8887505978345871
pt,fr,2240px-Brazil_Paraiba_RegioesGeograficasIntermediarias.svg.png,2240px-Flag_of_Brazil.svg.png,0.8641032576560974
pt,fr,2240px-Brazil_Paraiba_RegioesGeograficasIntermediarias.svg.png,2240px-Groupes_Ethniques_au_Para%C3%ADba-2010.png,0.897130936384201
pt,en,2240px-Brazil_Paraiba_location_map.svg.png,2240px--_paraiba_tourmaine.png,0.8386772871017456
pt,en,2240px-Brazil_Paraiba_location_map.svg.png,2240px-BR-101%2C_Pedras_de_Fogo_%28PB%29.jpg,0.9245085269212723
pt,en,2240px-Brazil_Paraiba_location_map.svg.png,2240px-Bandeira_da_Para%C3%ADba.svg.png,0.9163516536355019
pt,en,2240px-Brazil_Paraiba_location_map.svg.png,2240px-Botxtre.jpg,0.942527960985899
pt,en,2240px-Brazil_Paraiba_location_map.svg.png,2240px-Bras%C3%A3o_da_Capitania_da_Para%C3%ADba.jpg,0.7812091708183289
pt,en,2240px-Brazil_Paraiba_location_map.svg.png,2240px-Brazil_State_Paraiba.svg.png,0.7642636895179749
pt,en,2240px-Brazil_Paraiba_location_map.svg.png,2240px-CCJ-UEPB.jpg,0.9439801461994648
pt,en,2240px-Brazil_Paraiba_location_map.svg.png,2240px-Campina_Grande_-_Para%C3%ADba_-_Brasil%286%29.jpg,0.9526324458420277
pt,en,2240px-Brazil_Paraiba_location_map.svg.png,2240px-Eleva%C3%A7%C3%B5es_rochosas_com_foto_tirada_durante_passeio_fotogr%C3%A1fico_ao_Pico_do_Jabre.jpg,0.8767204210162163
pt,en,2240px-Brazil_Paraiba_location_map.svg.png,2240px-Ethnic_groups_in_Para%C3%ADba-2010.png,0.9085533916950226
pt,en,2240px-Brazil_Paraiba_location_map.svg.png,2240px-Ind%C3%BAstria_3_de_Maio.jpg,0.940252285450697
pt,en,2240px-Brazil_Paraiba_location_map.svg.png,2240px-Jo%C3%A3o-Pessoa-Bairro-Tamba%C3%BA.jpg,0.9361368045210838
pt,en,2240px-Brazil_Paraiba_location_map.svg.png,2240px-Jo%C3%A3o_Pessoa_Cavalcanti_de_Albuquerque.jpg,0.9598654434084892
pt,en,2240px-Brazil_Paraiba_location_map.svg.png,2240px-Marcelo_Calero_conhece_o_S%C3%A3o_Jo%C3%A3o_de_Campina_Grande_%2827586988420%29.jpg,0.9111002460122108
pt,en,2240px-Brazil_Paraiba_location_map.svg.png,2240px-Mausol%C3%A9u_de_Jo%C3%A3o_Pessoa%2C_Jo%C3%A3o_Pessoa_%28PB%29.jpg,0.8791035860776901
pt,en,2240px-Brazil_Paraiba_location_map.svg.png,2240px-Novo_mapa_Capitanias.jpg,0.8682420700788498
pt,en,2240px-Brazil_Paraiba_location_map.svg.png,2240px-Para%C3%ADba_K%C3%B6ppen.svg.png,0.7519630789756775
pt,en,2240px-Brazil_Paraiba_location_map.svg.png,2240px-Paraiba_in_Brazil.svg.png,0.6670725345611572
pt,en,2240px-Brazil_Paraiba_location_map.svg.png,2240px-Patos%2CPB_118.jpg,0.9290079325437546
pt,en,2240px-Brazil_Paraiba_location_map.svg.png,2240px-Pedras_da_Boca_e_da_Caveira_vistas_da_Pedra_do_Lagarto._Parque_Estadual_da_Pedra_da_Boca%2C_Araruna%2C_PB_1.jpg,0.8965817168354988
pt,en,2240px-Brazil_Paraiba_location_map.svg.png,2240px-Praia_da_Ponta_do_Seixas_e_Esta%C3%A7%C3%A3o_Cabo_Branco%2C_Jo%C3%A3o_Pessoa.jpg,0.920426607131958
pt,en,2240px-Brazil_Paraiba_location_map.svg.png,2240px-Presidente_Castro_Pinto_International_Airport.jpg,0.9168693944811821
pt,en,2240px-Brazil_Paraiba_location_map.svg.png,2240px-View_of_Frederiksstad_in_Paraiba%2C_Brazil_1638_Frans_Post.jpg,0.9032057672739029
pt,es,2240px-Brazil_Paraiba_location_map.svg.png,2240px-Aldeia_camurupim.jpg,0.9070271030068398
pt,es,2240px-Brazil_Paraiba_location_map.svg.png,2240px-Brazil_Paraiba_location_map.svg.png,0.0
pt,es,2240px-Brazil_Paraiba_location_map.svg.png,2240px-Paraiba_in_Brazil.svg.png,0.6670725345611572
pt,es,2240px-Brazil_Paraiba_location_map.svg.png,2240px-Patos12.jpg,0.91661586612463
pt,es,2240px-Brazil_Paraiba_location_map.svg.png,2240px-Serra_da_Copa%C3%B3ba_1.jpg,0.9019937813282013
pt,de,2240px-Brazil_Paraiba_location_map.svg.png,2240px-Bandeira_da_Para%C3%ADba.svg.png,0.9163516536355019
pt,de,2240px-Brazil_Paraiba_location_map.svg.png,2240px-Get%C3%BAlio_Vargas_e_Jo%C3%A3o_Pessoa.jpg,0.8854233175516129
pt,de,2240px-Brazil_Paraiba_location_map.svg.png,2240px-Jo%C3%A3o-Pessoa-Bairro-Tamba%C3%BA.jpg,0.9361368045210838
pt,de,2240px-Brazil_Paraiba_location_map.svg.png,2240px-Paraiba_DensidadeDemografica.svg.png,0.6492564082145691
pt,de,2240px-Brazil_Paraiba_location_map.svg.png,2240px-Paraiba_in_Brazil.svg.png,0.6670725345611572
pt,it,2240px-Brazil_Paraiba_location_map.svg.png,2240px-Bandeira_da_Para%C3%ADba.svg.png,0.9163516536355019
pt,it,2240px-Brazil_Paraiba_location_map.svg.png,2240px-Paraiba_in_Brazil.svg.png,0.6670725345611572
pt,ru,2240px-Brazil_Paraiba_location_map.svg.png,2240px-Aldeia_camurupim.jpg,0.9070271030068398
pt,ru,2240px-Brazil_Paraiba_location_map.svg.png,2240px-Brazil_Paraiba_location_map.svg.png,0.0
pt,ru,2240px-Brazil_Paraiba_location_map.svg.png,2240px-Paraiba_in_Brazil.svg.png,0.6670725345611572
pt,zh,2240px-Brazil_Paraiba_location_map.svg.png,2240px-Bandeira_da_Para%C3%ADba.svg.png,0.9163516536355019
pt,zh,2240px-Brazil_Paraiba_location_map.svg.png,2240px-Brasao_paraiba.PNG,0.8969213217496872
pt,zh,2240px-Brazil_Paraiba_location_map.svg.png,2240px-Brazil_State_Paraiba.svg.png,0.7642636895179749
pt,fr,2240px-Brazil_Paraiba_location_map.svg.png,2240px-Atlas_Van_der_Hagen-KW1049B13_097-PRAEFECTURAE_DE_PARAIBA%2C_ET_RIO_GRANDE.jpeg,0.8472392708063126
pt,fr,2240px-Brazil_Paraiba_location_map.svg.png,2240px-Bandeira_da_Para%C3%ADba.svg.png,0.9163516536355019
pt,fr,2240px-Brazil_Paraiba_location_map.svg.png,2240px-Flag_of_Brazil.svg.png,0.8582116961479187
pt,fr,2240px-Brazil_Paraiba_location_map.svg.png,2240px-Groupes_Ethniques_au_Para%C3%ADba-2010.png,0.909044936299324
pt,en,2240px-Cabaceiras_-_Para%C3%ADba.jpg,2240px--_paraiba_tourmaine.png,0.9085817486047745
pt,en,2240px-Cabaceiras_-_Para%C3%ADba.jpg,2240px-BR-101%2C_Pedras_de_Fogo_%28PB%29.jpg,0.7850044667720795
pt,en,2240px-Cabaceiras_-_Para%C3%ADba.jpg,2240px-Bandeira_da_Para%C3%ADba.svg.png,0.978986419737339
pt,en,2240px-Cabaceiras_-_Para%C3%ADba.jpg,2240px-Botxtre.jpg,0.8498186618089676
pt,en,2240px-Cabaceiras_-_Para%C3%ADba.jpg,2240px-Bras%C3%A3o_da_Capitania_da_Para%C3%ADba.jpg,0.9153313040733337
pt,en,2240px-Cabaceiras_-_Para%C3%ADba.jpg,2240px-Brazil_State_Paraiba.svg.png,0.9260302260518074
pt,en,2240px-Cabaceiras_-_Para%C3%ADba.jpg,2240px-CCJ-UEPB.jpg,0.8871220648288727
pt,en,2240px-Cabaceiras_-_Para%C3%ADba.jpg,2240px-Campina_Grande_-_Para%C3%ADba_-_Brasil%286%29.jpg,0.8471051454544067
pt,en,2240px-Cabaceiras_-_Para%C3%ADba.jpg,2240px-Eleva%C3%A7%C3%B5es_rochosas_com_foto_tirada_durante_passeio_fotogr%C3%A1fico_ao_Pico_do_Jabre.jpg,0.7477360367774963
pt,en,2240px-Cabaceiras_-_Para%C3%ADba.jpg,2240px-Ethnic_groups_in_Para%C3%ADba-2010.png,0.944574624300003
pt,en,2240px-Cabaceiras_-_Para%C3%ADba.jpg,2240px-Ind%C3%BAstria_3_de_Maio.jpg,0.8158482760190964
pt,en,2240px-Cabaceiras_-_Para%C3%ADba.jpg,2240px-Jo%C3%A3o-Pessoa-Bairro-Tamba%C3%BA.jpg,0.8041231334209442
pt,en,2240px-Cabaceiras_-_Para%C3%ADba.jpg,2240px-Jo%C3%A3o_Pessoa_Cavalcanti_de_Albuquerque.jpg,0.9798175077885389
pt,en,2240px-Cabaceiras_-_Para%C3%ADba.jpg,2240px-Marcelo_Calero_conhece_o_S%C3%A3o_Jo%C3%A3o_de_Campina_Grande_%2827586988420%29.jpg,0.8293171674013138
pt,en,2240px-Cabaceiras_-_Para%C3%ADba.jpg,2240px-Mausol%C3%A9u_de_Jo%C3%A3o_Pessoa%2C_Jo%C3%A3o_Pessoa_%28PB%29.jpg,0.8275803178548813
pt,en,2240px-Cabaceiras_-_Para%C3%ADba.jpg,2240px-Novo_mapa_Capitanias.jpg,0.8983683660626411
pt,en,2240px-Cabaceiras_-_Para%C3%ADba.jpg,2240px-Para%C3%ADba_K%C3%B6ppen.svg.png,0.9161818772554398
pt,en,2240px-Cabaceiras_-_Para%C3%ADba.jpg,2240px-Paraiba_in_Brazil.svg.png,0.9118100851774216
pt,en,2240px-Cabaceiras_-_Para%C3%ADba.jpg,2240px-Patos%2CPB_118.jpg,0.7000154256820679
pt,en,2240px-Cabaceiras_-_Para%C3%ADba.jpg,2240px-Pedras_da_Boca_e_da_Caveira_vistas_da_Pedra_do_Lagarto._Parque_Estadual_da_Pedra_da_Boca%2C_Araruna%2C_PB_1.jpg,0.6486133933067322
pt,en,2240px-Cabaceiras_-_Para%C3%ADba.jpg,2240px-Praia_da_Ponta_do_Seixas_e_Esta%C3%A7%C3%A3o_Cabo_Branco%2C_Jo%C3%A3o_Pessoa.jpg,0.8763889521360397
pt,en,2240px-Cabaceiras_-_Para%C3%ADba.jpg,2240px-Presidente_Castro_Pinto_International_Airport.jpg,0.924122542142868
pt,en,2240px-Cabaceiras_-_Para%C3%ADba.jpg,2240px-View_of_Frederiksstad_in_Paraiba%2C_Brazil_1638_Frans_Post.jpg,0.8886195793747902
pt,es,2240px-Cabaceiras_-_Para%C3%ADba.jpg,2240px-Aldeia_camurupim.jpg,0.7712190896272659
pt,es,2240px-Cabaceiras_-_Para%C3%ADba.jpg,2240px-Bandeira_da_Para%C3%ADba.svg.png,0.978986419737339
pt,es,2240px-Cabaceiras_-_Para%C3%ADba.jpg,2240px-Brazil_Paraiba_location_map.svg.png,0.88389902561903
pt,es,2240px-Cabaceiras_-_Para%C3%ADba.jpg,2240px-Paraiba_in_Brazil.svg.png,0.9118100851774216
pt,es,2240px-Cabaceiras_-_Para%C3%ADba.jpg,2240px-Patos12.jpg,0.925670936703682
pt,es,2240px-Cabaceiras_-_Para%C3%ADba.jpg,2240px-Serra_da_Copa%C3%B3ba_1.jpg,0.6507419347763062
pt,de,2240px-Cabaceiras_-_Para%C3%ADba.jpg,2240px-Bandeira_da_Para%C3%ADba.svg.png,0.978986419737339
pt,de,2240px-Cabaceiras_-_Para%C3%ADba.jpg,2240px-Get%C3%BAlio_Vargas_e_Jo%C3%A3o_Pessoa.jpg,0.9149472266435623
pt,de,2240px-Cabaceiras_-_Para%C3%ADba.jpg,2240px-Jo%C3%A3o-Pessoa-Bairro-Tamba%C3%BA.jpg,0.8041231334209442
pt,de,2240px-Cabaceiras_-_Para%C3%ADba.jpg,2240px-Paraiba_DensidadeDemografica.svg.png,0.899821363389492
pt,de,2240px-Cabaceiras_-_Para%C3%ADba.jpg,2240px-Paraiba_in_Brazil.svg.png,0.9118100851774216
pt,it,2240px-Cabaceiras_-_Para%C3%ADba.jpg,2240px-Bandeira_da_Para%C3%ADba.svg.png,0.978986419737339
pt,it,2240px-Cabaceiras_-_Para%C3%ADba.jpg,2240px-Paraiba_in_Brazil.svg.png,0.9118100851774216
pt,ru,2240px-Cabaceiras_-_Para%C3%ADba.jpg,2240px-Aldeia_camurupim.jpg,0.7712190896272659
pt,ru,2240px-Cabaceiras_-_Para%C3%ADba.jpg,2240px-Bandeira_da_Para%C3%ADba.svg.png,0.978986419737339
pt,ru,2240px-Cabaceiras_-_Para%C3%ADba.jpg,2240px-Brazil_Paraiba_location_map.svg.png,0.88389902561903
pt,ru,2240px-Cabaceiras_-_Para%C3%ADba.jpg,2240px-Paraiba_in_Brazil.svg.png,0.9118100851774216
pt,zh,2240px-Cabaceiras_-_Para%C3%ADba.jpg,2240px-Bandeira_da_Para%C3%ADba.svg.png,0.978986419737339
pt,zh,2240px-Cabaceiras_-_Para%C3%ADba.jpg,2240px-Brasao_paraiba.PNG,0.9298221841454506
pt,zh,2240px-Cabaceiras_-_Para%C3%ADba.jpg,2240px-Brazil_State_Paraiba.svg.png,0.9260302260518074
pt,fr,2240px-Cabaceiras_-_Para%C3%ADba.jpg,2240px-Atlas_Van_der_Hagen-KW1049B13_097-PRAEFECTURAE_DE_PARAIBA%2C_ET_RIO_GRANDE.jpeg,0.8871651440858841
pt,fr,2240px-Cabaceiras_-_Para%C3%ADba.jpg,2240px-Bandeira_da_Para%C3%ADba.svg.png,0.978986419737339
pt,fr,2240px-Cabaceiras_-_Para%C3%ADba.jpg,2240px-Flag_of_Brazil.svg.png,0.9348194599151611
pt,fr,2240px-Cabaceiras_-_Para%C3%ADba.jpg,2240px-Groupes_Ethniques_au_Para%C3%ADba-2010.png,0.9474030323326588
pt,en,2240px-Cajazeiras%2C_Para%C3%ADba%2C_Brasil.jpg,2240px--_paraiba_tourmaine.png,0.9702217858284712
pt,en,2240px-Cajazeiras%2C_Para%C3%ADba%2C_Brasil.jpg,2240px-BR-101%2C_Pedras_de_Fogo_%28PB%29.jpg,0.8510099053382874
pt,en,2240px-Cajazeiras%2C_Para%C3%ADba%2C_Brasil.jpg,2240px-Bandeira_da_Para%C3%ADba.svg.png,0.9862997326999903
pt,en,2240px-Cajazeiras%2C_Para%C3%ADba%2C_Brasil.jpg,2240px-Botxtre.jpg,0.8370755612850189
pt,en,2240px-Cajazeiras%2C_Para%C3%ADba%2C_Brasil.jpg,2240px-Bras%C3%A3o_da_Capitania_da_Para%C3%ADba.jpg,0.9445030465722084
pt,en,2240px-Cajazeiras%2C_Para%C3%ADba%2C_Brasil.jpg,2240px-Brazil_State_Paraiba.svg.png,0.9411806501448154
pt,en,2240px-Cajazeiras%2C_Para%C3%ADba%2C_Brasil.jpg,2240px-CCJ-UEPB.jpg,0.8769344910979271
pt,en,2240px-Cajazeiras%2C_Para%C3%ADba%2C_Brasil.jpg,2240px-Campina_Grande_-_Para%C3%ADba_-_Brasil%286%29.jpg,0.7513993680477142
pt,en,2240px-Cajazeiras%2C_Para%C3%ADba%2C_Brasil.jpg,2240px-Eleva%C3%A7%C3%B5es_rochosas_com_foto_tirada_durante_passeio_fotogr%C3%A1fico_ao_Pico_do_Jabre.jpg,0.8816231861710548
pt,en,2240px-Cajazeiras%2C_Para%C3%ADba%2C_Brasil.jpg,2240px-Ethnic_groups_in_Para%C3%ADba-2010.png,0.9558988437056541
pt,en,2240px-Cajazeiras%2C_Para%C3%ADba%2C_Brasil.jpg,2240px-Ind%C3%BAstria_3_de_Maio.jpg,0.8701337724924088
pt,en,2240px-Cajazeiras%2C_Para%C3%ADba%2C_Brasil.jpg,2240px-Jo%C3%A3o-Pessoa-Bairro-Tamba%C3%BA.jpg,0.8421250879764557
pt,en,2240px-Cajazeiras%2C_Para%C3%ADba%2C_Brasil.jpg,2240px-Jo%C3%A3o_Pessoa_Cavalcanti_de_Albuquerque.jpg,0.9655905030667782
pt,en,2240px-Cajazeiras%2C_Para%C3%ADba%2C_Brasil.jpg,2240px-Marcelo_Calero_conhece_o_S%C3%A3o_Jo%C3%A3o_de_Campina_Grande_%2827586988420%29.jpg,0.8401082009077072
pt,en,2240px-Cajazeiras%2C_Para%C3%ADba%2C_Brasil.jpg,2240px-Mausol%C3%A9u_de_Jo%C3%A3o_Pessoa%2C_Jo%C3%A3o_Pessoa_%28PB%29.jpg,0.8670832216739655
pt,en,2240px-Cajazeiras%2C_Para%C3%ADba%2C_Brasil.jpg,2240px-Novo_mapa_Capitanias.jpg,0.8706590980291367
pt,en,2240px-Cajazeiras%2C_Para%C3%ADba%2C_Brasil.jpg,2240px-Para%C3%ADba_K%C3%B6ppen.svg.png,0.9029405415058136
pt,en,2240px-Cajazeiras%2C_Para%C3%ADba%2C_Brasil.jpg,2240px-Paraiba_in_Brazil.svg.png,0.9338743910193443
pt,en,2240px-Cajazeiras%2C_Para%C3%ADba%2C_Brasil.jpg,2240px-Patos%2CPB_118.jpg,0.7626101821660995
pt,en,2240px-Cajazeiras%2C_Para%C3%ADba%2C_Brasil.jpg,2240px-Pedras_da_Boca_e_da_Caveira_vistas_da_Pedra_do_Lagarto._Parque_Estadual_da_Pedra_da_Boca%2C_Araruna%2C_PB_1.jpg,0.834229439496994
pt,en,2240px-Cajazeiras%2C_Para%C3%ADba%2C_Brasil.jpg,2240px-Praia_da_Ponta_do_Seixas_e_Esta%C3%A7%C3%A3o_Cabo_Branco%2C_Jo%C3%A3o_Pessoa.jpg,0.8760634511709213
pt,en,2240px-Cajazeiras%2C_Para%C3%ADba%2C_Brasil.jpg,2240px-Presidente_Castro_Pinto_International_Airport.jpg,0.8838019073009491
pt,en,2240px-Cajazeiras%2C_Para%C3%ADba%2C_Brasil.jpg,2240px-View_of_Frederiksstad_in_Paraiba%2C_Brazil_1638_Frans_Post.jpg,0.9110503792762756
pt,es,2240px-Cajazeiras%2C_Para%C3%ADba%2C_Brasil.jpg,2240px-Aldeia_camurupim.jpg,0.8706188946962357
pt,es,2240px-Cajazeiras%2C_Para%C3%ADba%2C_Brasil.jpg,2240px-Bandeira_da_Para%C3%ADba.svg.png,0.9862997326999903
pt,es,2240px-Cajazeiras%2C_Para%C3%ADba%2C_Brasil.jpg,2240px-Brazil_Paraiba_location_map.svg.png,0.948363546282053
pt,es,2240px-Cajazeiras%2C_Para%C3%ADba%2C_Brasil.jpg,2240px-Paraiba_in_Brazil.svg.png,0.9338743910193443
pt,es,2240px-Cajazeiras%2C_Para%C3%ADba%2C_Brasil.jpg,2240px-Patos12.jpg,0.901227317750454
pt,es,2240px-Cajazeiras%2C_Para%C3%ADba%2C_Brasil.jpg,2240px-Serra_da_Copa%C3%B3ba_1.jpg,0.8441232889890671
pt,de,2240px-Cajazeiras%2C_Para%C3%ADba%2C_Brasil.jpg,2240px-Bandeira_da_Para%C3%ADba.svg.png,0.9862997326999903
